rooms,area_m2,floor_current,floor_total,price,district,floor_ratio,building_type_enc,is_baku,district_freq,district_target_enc
3,70,7,9,200,Qara Qarayev m.,0.7777777777777778,0,1,322,761.6521739130435
3,124,8,12,950,Bakmil m.,0.6666666666666666,1,1,32,1116.25
2,40,5,5,501,Memar Əcəmi m.,1.0,0,1,410,626.4536585365854
3,100,9,18,750,Neftçilər m.,0.5,1,1,246,652.0853658536586
2,47,2,5,450,Nəsimi m.,0.4,0,1,132,687.25
2,65,5,5,800,28 May m.,1.0,0,1,1066,1281.5741088180112
3,70,3,9,650,Xalqlar Dostluğu m.,0.3333333333333333,0,1,122,590.8196721311475
2,80,5,10,800,7-ci mikrorayon q.,0.5,0,1,41,732.4146341463414
3,80,3,7,850,Nərimanov r.,0.42857142857142855,0,1,515,1025.102912621359
2,60,2,20,550,Həzi Aslanov m.,0.1,1,1,409,667.4449877750611
2,40,2,5,450,Nəsimi m.,0.4,0,1,132,687.25
2,50,5,20,750,20 Yanvar m.,0.25,1,1,620,771.0661290322581
2,90,13,16,900,Şah İsmayıl Xətai m.,0.8125,1,1,1078,1210.7810760667903
2,85,14,16,900,Nəsimi r.,0.875,1,1,739,1119.722598105548
1,75,4,4,900,Sea Breeze q.,1.0,0,1,44,1097.0
3,125,14,15,185,8 Noyabr m.,0.9333333333333333,1,1,624,1178.1826923076924
2,80,4,12,490,Sumqayıt,0.3333333333333333,1,0,142,499.78169014084506
2,50,7,17,650,İnşaatçılar m.,0.4117647058823529,1,1,636,727.9591194968554
1,38,1,10,500,Yeni Yasamal q.,0.1,0,1,159,671.3647798742138
2,65,7,18,800,Memar Əcəmi m.,0.3888888888888889,1,1,410,626.4536585365854
3,75,3,9,649,Xalqlar Dostluğu m.,0.3333333333333333,0,1,122,590.8196721311475
1,30,3,5,450,İnşaatçılar m.,0.6,0,1,636,727.9591194968554
2,70,7,16,750,Nəriman Nərimanov m.,0.4375,1,1,1211,946.3137902559868
3,110,9,17,850,Həzi Aslanov m.,0.5294117647058824,1,1,409,667.4449877750611
2,55,2,5,450,İnşaatçılar m.,0.4,0,1,636,727.9591194968554
3,70,3,9,650,Xalqlar Dostluğu m.,0.3333333333333333,0,1,122,590.8196721311475
2,65,2,20,699,Xətai r.,0.1,1,1,228,1175.798245614035
2,40,5,5,500,Memar Əcəmi m.,1.0,0,1,410,626.4536585365854
2,52,18,20,800,Nərimanov r.,0.9,1,1,515,1025.102912621359
2,45,4,5,599,İnşaatçılar m.,0.8,0,1,636,727.9591194968554
2,75,8,12,600,20-ci sahə q.,0.6666666666666666,1,1,4,667.5
2,55,3,16,800,Nərimanov r.,0.1875,1,1,515,1025.102912621359
2,105,6,16,670,Yeni Yasamal q.,0.375,1,1,159,671.3647798742138
2,65,6,17,525,Qara Qarayev m.,0.35294117647058826,1,1,322,761.6521739130435
2,45,2,5,500,İnşaatçılar m.,0.4,0,1,636,727.9591194968554
3,80,4,9,500,Massiv D q.,0.4444444444444444,0,1,12,501.5833333333333
3,120,6,16,210,Nəriman Nərimanov m.,0.375,1,1,1211,946.3137902559868
2,65,14,18,700,Həzi Aslanov m.,0.7777777777777778,1,1,409,667.4449877750611
2,80,6,15,750,Nizami m.,0.4,1,1,752,1187.590425531915
2,70,1,5,550,Xalqlar Dostluğu m.,0.2,0,1,122,590.8196721311475
2,50,4,15,400,Xırdalan,0.26666666666666666,1,0,334,459.20059880239523
2,60,6,18,700,Həzi Aslanov m.,0.3333333333333333,1,1,409,667.4449877750611
2,70,9,27,900,8 Noyabr m.,0.3333333333333333,1,1,624,1178.1826923076924
1,35,2,5,480,İnşaatçılar m.,0.4,0,1,636,727.9591194968554
1,35,2,5,480,İnşaatçılar m.,0.4,0,1,636,727.9591194968554
2,54,5,5,750,Nərimanov r.,1.0,0,1,515,1025.102912621359
3,120,3,18,980,Nizami m.,0.16666666666666666,1,1,752,1187.590425531915
1,31,2,5,480,İnşaatçılar m.,0.4,0,1,636,727.9591194968554
1,45,3,5,500,Memar Əcəmi m.,0.6,0,1,410,626.4536585365854
3,130,6,14,950,Nərimanov r.,0.42857142857142855,1,1,515,1025.102912621359
2,60,4,5,850,İçəri Şəhər m.,0.8,0,1,226,1133.9203539823009
2,75,6,18,900,Nizami m.,0.3333333333333333,1,1,752,1187.590425531915
3,117,16,17,850,Həzi Aslanov m.,0.9411764705882353,1,1,409,667.4449877750611
2,51,10,19,500,Əhmədli q.,0.5263157894736842,1,1,38,573.1052631578947
2,75,10,12,600,Yeni Yasamal q.,0.8333333333333334,1,1,159,671.3647798742138
3,102,3,3,850,Nəsimi r.,1.0,0,1,739,1119.722598105548
2,35,3,5,450,Xalqlar Dostluğu m.,0.6,0,1,122,590.8196721311475
1,32,3,5,400,Neftçilər m.,0.6,0,1,246,652.0853658536586
2,55,4,16,800,Nəriman Nərimanov m.,0.25,1,1,1211,946.3137902559868
2,50,11,17,750,20 Yanvar m.,0.6470588235294118,1,1,620,771.0661290322581
3,90,3,6,900,Bayıl q.,0.5,0,1,87,1060.057471264368
2,40,6,16,750,Yeni Yasamal q.,0.375,1,1,159,671.3647798742138
2,78,8,16,850,Nəriman Nərimanov m.,0.5,1,1,1211,946.3137902559868
2,80,3,5,700,Gənclik m.,0.6,0,1,521,966.3109404990403
2,77,7,16,700,20 Yanvar m.,0.4375,1,1,620,771.0661290322581
3,130,14,19,800,Nəriman Nərimanov m.,0.7368421052631579,1,1,1211,946.3137902559868
3,105,1,14,980,Nizami m.,0.07142857142857142,1,1,752,1187.590425531915
2,55,9,15,700,Həzi Aslanov m.,0.6,1,1,409,667.4449877750611
2,60,11,18,750,Elmlər Akademiyası m.,0.6111111111111112,1,1,662,1093.358006042296
1,32,4,9,550,Gənclik m.,0.4444444444444444,0,1,521,966.3109404990403
2,55,2,19,550,Xalqlar Dostluğu m.,0.10526315789473684,1,1,122,590.8196721311475
3,125,3,7,600,Xırdalan,0.42857142857142855,0,0,334,459.20059880239523
3,105,7,17,900,Binəqədi r.,0.4117647058823529,1,1,49,692.6530612244898
3,95,12,18,500,Memar Əcəmi m.,0.6666666666666666,1,1,410,626.4536585365854
2,75,12,18,750,Azadlıq Prospekti m.,0.6666666666666666,1,1,280,759.9142857142857
2,70,9,16,650,Qaraçuxur q.,0.5625,1,1,7,560.7142857142857
2,75,3,11,650,Yasamal q.,0.2727272727272727,0,1,77,736.1168831168832
2,75,6,18,900,Nizami m.,0.3333333333333333,1,1,752,1187.590425531915
1,40,5,5,400,Neftçilər m.,1.0,0,1,246,652.0853658536586
2,65,6,11,650,Nəsimi r.,0.5454545454545454,0,1,739,1119.722598105548
2,72,5,10,800,7-ci mikrorayon q.,0.5,0,1,41,732.4146341463414
2,65,11,17,520,Əhmədli q.,0.6470588235294118,1,1,38,573.1052631578947
2,77,12,18,950,Gənclik m.,0.6666666666666666,1,1,521,966.3109404990403
2,50,5,20,750,20 Yanvar m.,0.25,1,1,620,771.0661290322581
1,35,2,5,500,Elmlər Akademiyası m.,0.4,0,1,662,1093.358006042296
3,72,7,9,800,Neftçilər m.,0.7777777777777778,0,1,246,652.0853658536586
2,70,16,18,700,Qara Qarayev m.,0.8888888888888888,1,1,322,761.6521739130435
2,55,10,17,800,28 May m.,0.5882352941176471,1,1,1066,1281.5741088180112
2,55,2,19,550,Xalqlar Dostluğu m.,0.10526315789473684,1,1,122,590.8196721311475
2,72,18,20,850,Nəsimi r.,0.9,1,1,739,1119.722598105548
2,75,4,4,799,Sahil m.,1.0,0,1,278,1223.8021582733813
2,85,4,10,470,Məmmədli q.,0.4,0,1,6,461.6666666666667
2,55,7,9,500,İnşaatçılar m.,0.7777777777777778,0,1,636,727.9591194968554
2,90,4,14,750,İnşaatçılar m.,0.2857142857142857,1,1,636,727.9591194968554
2,50,4,9,650,Nəriman Nərimanov m.,0.4444444444444444,0,1,1211,946.3137902559868
2,65,4,16,850,Şah İsmayıl Xətai m.,0.25,1,1,1078,1210.7810760667903
2,65,5,9,650,Nəsimi r.,0.5555555555555556,0,1,739,1119.722598105548
3,110,2,14,980,Nizami m.,0.14285714285714285,1,1,752,1187.590425531915
2,50,1,9,550,8-ci mikrorayon q.,0.1111111111111111,0,1,60,725.85
3,97,12,17,850,Nəriman Nərimanov m.,0.7058823529411765,1,1,1211,946.3137902559868
3,110,9,17,850,Həzi Aslanov m.,0.5294117647058824,1,1,409,667.4449877750611
2,90,6,17,450,Yeni Yasamal q.,0.35294117647058826,1,1,159,671.3647798742138
2,60,2,20,650,20 Yanvar m.,0.1,1,1,620,771.0661290322581
3,90,3,5,699,Binəqədi r.,0.6,0,1,49,692.6530612244898
3,100,16,17,950,Nəriman Nərimanov m.,0.9411764705882353,1,1,1211,946.3137902559868
2,65,10,15,800,Dərnəgül m.,0.6666666666666666,1,1,158,777.7215189873418
2,61,1,4,500,9-cu mikrorayon q.,0.25,0,1,34,562.3823529411765
3,130,6,17,800,Nizami m.,0.35294117647058826,1,1,752,1187.590425531915
2,70,2,8,500,Xırdalan,0.25,0,0,334,459.20059880239523
3,150,14,20,800,Nəriman Nərimanov m.,0.7,1,1,1211,946.3137902559868
3,96,15,16,940,Nəriman Nərimanov m.,0.9375,1,1,1211,946.3137902559868
2,60,17,23,750,İnşaatçılar m.,0.7391304347826086,1,1,636,727.9591194968554
2,70,14,17,800,Nərimanov r.,0.8235294117647058,1,1,515,1025.102912621359
2,65,14,18,700,Xətai r.,0.7777777777777778,1,1,228,1175.798245614035
2,60,3,14,700,Yasamal r.,0.21428571428571427,1,1,180,888.6555555555556
3,105,2,14,980,Nizami m.,0.14285714285714285,1,1,752,1187.590425531915
2,33,1,5,400,Xırdalan,0.2,0,0,334,459.20059880239523
2,55,2,19,549,Xalqlar Dostluğu m.,0.10526315789473684,1,1,122,590.8196721311475
3,80,3,5,700,8-ci mikrorayon q.,0.6,0,1,60,725.85
2,50,6,16,650,20 Yanvar m.,0.375,1,1,620,771.0661290322581
2,60,17,20,700,20 Yanvar m.,0.85,1,1,620,771.0661290322581
2,105,10,15,900,Badamdar q.,0.6666666666666666,1,1,77,881.1428571428571
3,100,10,18,900,Şah İsmayıl Xətai m.,0.5555555555555556,1,1,1078,1210.7810760667903
2,80,15,18,820,20 Yanvar m.,0.8333333333333334,1,1,620,771.0661290322581
2,90,7,17,800,28 May m.,0.4117647058823529,1,1,1066,1281.5741088180112
2,65,5,5,750,Azadlıq Prospekti m.,1.0,0,1,280,759.9142857142857
3,100,5,5,800,İçəri Şəhər m.,1.0,0,1,226,1133.9203539823009
2,55,2,19,550,Xalqlar Dostluğu m.,0.10526315789473684,1,1,122,590.8196721311475
2,65,6,15,700,Qara Qarayev m.,0.4,1,1,322,761.6521739130435
4,145,17,19,850,Memar Əcəmi m.,0.8947368421052632,1,1,410,626.4536585365854
2,72,17,21,999,28 May m.,0.8095238095238095,1,1,1066,1281.5741088180112
3,65,3,5,550,Qara Qarayev m.,0.6,0,1,322,761.6521739130435
2,90,8,17,750,Əhmədli q.,0.47058823529411764,1,1,38,573.1052631578947
2,60,12,17,600,Əhmədli m.,0.7058823529411765,1,1,217,630.6866359447005
3,110,9,18,800,Şah İsmayıl Xətai m.,0.5,1,1,1078,1210.7810760667903
3,140,12,18,999,28 May m.,0.6666666666666666,1,1,1066,1281.5741088180112
2,70,12,16,900,Gənclik m.,0.75,1,1,521,966.3109404990403
2,65,10,16,800,Dərnəgül m.,0.625,1,1,158,777.7215189873418
2,42,2,5,350,Masazır q.,0.4,0,1,95,389.6421052631579
2,62,7,16,800,Koroğlu m.,0.4375,1,1,43,915.5813953488372
3,80,3,5,700,Binəqədi r.,0.6,0,1,49,692.6530612244898
3,80,1,2,650,Nizami m.,0.5,0,1,752,1187.590425531915
2,80,5,17,700,Əhmədli m.,0.29411764705882354,1,1,217,630.6866359447005
3,100,3,10,550,Həzi Aslanov m.,0.3,0,1,409,667.4449877750611
2,70,2,2,500,Ağ şəhər q.,1.0,0,1,501,1833.62874251497
2,75,3,4,850,Sahil m.,0.75,0,1,278,1223.8021582733813
2,100,9,16,850,Nizami m.,0.5625,1,1,752,1187.590425531915
2,72,8,14,800,Neftçilər m.,0.5714285714285714,1,1,246,652.0853658536586
2,55,9,11,800,Nəsimi r.,0.8181818181818182,0,1,739,1119.722598105548
2,65,2,19,549,Xalqlar Dostluğu m.,0.10526315789473684,1,1,122,590.8196721311475
2,60,2,5,549,Şah İsmayıl Xətai m.,0.4,0,1,1078,1210.7810760667903
2,58,13,17,650,Həzi Aslanov m.,0.7647058823529411,1,1,409,667.4449877750611
2,68,18,19,550,9-cu mikrorayon q.,0.9473684210526315,1,1,34,562.3823529411765
2,70,14,17,800,Qara Qarayev m.,0.8235294117647058,1,1,322,761.6521739130435
3,120,7,11,750,Yeni Yasamal q.,0.6363636363636364,0,1,159,671.3647798742138
3,75,1,5,700,Elmlər Akademiyası m.,0.2,0,1,662,1093.358006042296
2,50,3,3,800,Sahil m.,1.0,0,1,278,1223.8021582733813
3,88,2,9,800,Gənclik m.,0.2222222222222222,0,1,521,966.3109404990403
2,45,4,5,600,Nəriman Nərimanov m.,0.8,0,1,1211,946.3137902559868
3,100,3,10,600,Həzi Aslanov m.,0.3,0,1,409,667.4449877750611
3,135,2,12,850,İnşaatçılar m.,0.16666666666666666,1,1,636,727.9591194968554
2,55,5,16,900,Nəriman Nərimanov m.,0.3125,1,1,1211,946.3137902559868
3,75,6,9,600,20 Yanvar m.,0.6666666666666666,0,1,620,771.0661290322581
3,115,4,16,850,Əhmədli m.,0.25,1,1,217,630.6866359447005
2,55,10,17,800,Nəsimi r.,0.5882352941176471,1,1,739,1119.722598105548
2,42,11,13,400,Xırdalan,0.8461538461538461,1,0,334,459.20059880239523
2,80,23,24,900,Nərimanov r.,0.9583333333333334,1,1,515,1025.102912621359
2,75,6,18,900,Nizami m.,0.3333333333333333,1,1,752,1187.590425531915
2,66,8,16,800,Neftçilər m.,0.5,1,1,246,652.0853658536586
2,65,6,6,300,Masazır q.,1.0,0,1,95,389.6421052631579
3,90,2,4,800,Elmlər Akademiyası m.,0.5,0,1,662,1093.358006042296
1,36,1,3,300,Yasamal r.,0.3333333333333333,0,1,180,888.6555555555556
3,100,3,10,600,Həzi Aslanov m.,0.3,0,1,409,667.4449877750611
1,40,3,5,350,Elmlər Akademiyası m.,0.6,0,1,662,1093.358006042296
2,68,3,5,700,Qara Qarayev m.,0.6,0,1,322,761.6521739130435
4,80,3,9,650,Neftçilər m.,0.3333333333333333,0,1,246,652.0853658536586
2,95,15,16,900,Nəriman Nərimanov m.,0.9375,1,1,1211,946.3137902559868
2,78,6,18,900,Nizami m.,0.3333333333333333,1,1,752,1187.590425531915
2,80,9,20,900,Nizami m.,0.45,1,1,752,1187.590425531915
2,75,2,5,900,28 May m.,0.4,0,1,1066,1281.5741088180112
4,134,6,8,500,Hövsan q.,0.75,0,1,21,463.2857142857143
2,105,5,16,800,Nəriman Nərimanov m.,0.3125,1,1,1211,946.3137902559868
2,75,6,18,899,Nizami m.,0.3333333333333333,1,1,752,1187.590425531915
2,104,4,16,800,Nərimanov r.,0.25,1,1,515,1025.102912621359
3,115,4,16,850,Həzi Aslanov m.,0.25,1,1,409,667.4449877750611
2,75,8,9,750,Nizami m.,0.8888888888888888,0,1,752,1187.590425531915
2,100,10,12,850,Nəriman Nərimanov m.,0.8333333333333334,1,1,1211,946.3137902559868
3,94,2,9,600,Səbail r.,0.2222222222222222,0,1,108,1204.2962962962963
2,68,9,9,600,Nəsimi m.,1.0,0,1,132,687.25
3,80,6,18,700,Həzi Aslanov m.,0.3333333333333333,1,1,409,667.4449877750611
2,74,6,14,370,Saray q.,0.42857142857142855,1,1,15,396.6666666666667
3,100,3,10,600,Xətai r.,0.3,0,1,228,1175.798245614035
2,60,5,5,550,Koroğlu m.,1.0,0,1,43,915.5813953488372
3,75,3,9,600,Memar Əcəmi m.,0.3333333333333333,0,1,410,626.4536585365854
3,115,4,16,850,Həzi Aslanov m.,0.25,1,1,409,667.4449877750611
2,55,2,5,600,Neftçilər m.,0.4,0,1,246,652.0853658536586
3,115,4,16,850,Həzi Aslanov m.,0.25,1,1,409,667.4449877750611
2,60,2,17,700,9-cu mikrorayon q.,0.11764705882352941,1,1,34,562.3823529411765
2,70,5,14,450,Saray q.,0.35714285714285715,1,1,15,396.6666666666667
3,75,5,5,750,İçəri Şəhər m.,1.0,0,1,226,1133.9203539823009
2,40,1,4,600,Sahil m.,0.25,0,1,278,1223.8021582733813
3,112,7,10,800,İnşaatçılar m.,0.7,0,1,636,727.9591194968554
2,65,14,18,700,Xətai r.,0.7777777777777778,1,1,228,1175.798245614035
3,130,14,19,800,Nəriman Nərimanov m.,0.7368421052631579,1,1,1211,946.3137902559868
2,65,10,17,850,Nərimanov r.,0.5882352941176471,1,1,515,1025.102912621359
3,75,7,9,450,Massiv A q.,0.7777777777777778,0,1,1,450.0
2,75,1,4,600,Bayıl q.,0.25,0,1,87,1060.057471264368
3,115,4,16,850,Əhmədli m.,0.25,1,1,217,630.6866359447005
3,115,4,16,850,Əhmədli m.,0.25,1,1,217,630.6866359447005
3,150,3,9,850,Memar Əcəmi m.,0.3333333333333333,0,1,410,626.4536585365854
2,60,7,10,700,Nəriman Nərimanov m.,0.7,0,1,1211,946.3137902559868
2,70,10,27,950,Nəsimi r.,0.37037037037037035,1,1,739,1119.722598105548
3,120,4,16,849,Əhmədli m.,0.25,1,1,217,630.6866359447005
2,45,2,9,400,Yeni Günəşli q.,0.2222222222222222,0,1,50,473.68
3,85,18,20,550,Bakıxanov q.,0.9,1,1,74,601.2702702702703
3,115,4,16,850,Əhmədli m.,0.25,1,1,217,630.6866359447005
3,115,4,16,850,Əhmədli m.,0.25,1,1,217,630.6866359447005
3,100,3,10,600,Həzi Aslanov m.,0.3,0,1,409,667.4449877750611
3,110,6,16,850,7-ci mikrorayon q.,0.375,1,1,41,732.4146341463414
2,72,8,14,800,Neftçilər m.,0.5714285714285714,1,1,246,652.0853658536586
3,77,4,5,850,Şah İsmayıl Xətai m.,0.8,0,1,1078,1210.7810760667903
3,116,5,17,849,Həzi Aslanov q.,0.29411764705882354,1,1,82,659.3536585365854
2,70,10,16,900,Şah İsmayıl Xətai m.,0.625,1,1,1078,1210.7810760667903
2,55,4,5,450,Şah İsmayıl Xətai m.,0.8,0,1,1078,1210.7810760667903
3,135,6,17,800,Əhmədli m.,0.35294117647058826,1,1,217,630.6866359447005
2,40,1,5,450,Xalqlar Dostluğu m.,0.2,0,1,122,590.8196721311475
2,88,5,16,900,Nəriman Nərimanov m.,0.3125,1,1,1211,946.3137902559868
3,96,15,16,940,Nəriman Nərimanov m.,0.9375,1,1,1211,946.3137902559868
2,55,6,18,700,Gənclik m.,0.3333333333333333,1,1,521,966.3109404990403
2,68,3,5,699,Qara Qarayev m.,0.6,0,1,322,761.6521739130435
2,73,5,6,350,Abşeron r.,0.8333333333333334,0,1,11,511.3636363636364
2,60,6,14,450,Xırdalan,0.42857142857142855,1,0,334,459.20059880239523
2,100,16,20,800,Nəriman Nərimanov m.,0.8,1,1,1211,946.3137902559868
1,37,18,18,300,Xırdalan,1.0,1,0,334,459.20059880239523
2,60,9,20,550,Əhmədli q.,0.45,1,1,38,573.1052631578947
4,100,4,9,850,Nərimanov r.,0.4444444444444444,0,1,515,1025.102912621359
3,70,1,5,750,Elmlər Akademiyası m.,0.2,0,1,662,1093.358006042296
2,50,20,20,550,Yeni Yasamal q.,1.0,1,1,159,671.3647798742138
2,65,5,16,795,Şah İsmayıl Xətai m.,0.3125,1,1,1078,1210.7810760667903
3,110,5,9,850,Azadlıq Prospekti m.,0.5555555555555556,0,1,280,759.9142857142857
3,100,14,16,700,Qara Qarayev m.,0.875,1,1,322,761.6521739130435
1,31,9,20,550,20 Yanvar m.,0.45,1,1,620,771.0661290322581
2,65,7,16,899,28 May m.,0.4375,1,1,1066,1281.5741088180112
3,120,4,16,850,Həzi Aslanov m.,0.25,1,1,409,667.4449877750611
