rooms,area_m2,floor_current,floor_total,location,price
3,120,4,6,"Elan №5691196 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 4/6 mərtəbə",3500
3,101,20,24,"Elan №5641772 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 101 m², 20/24 mərtəbə",1000
3,105,13,18,"Elan №5736925 - Bakı, 8 Noyabr m., 3 otaqlı, 105 m², 13/18 mərtəbə",1200
1,30,1,5,"Elan №5695996 - Bakı, Sahil m., 1 otaqlı, 30 m², 1/5 mərtəbə",849
2,60,7,17,"Elan №5723181 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 7/17 mərtəbə",899
2,100,7,18,"Elan №5710733 - Bakı, Gənclik m., 2 otaqlı, 100 m², 7/18 mərtəbə",1100
3,100,2,14,"Elan №5736896 - Bakı, Nərimanov r., 3 otaqlı, 100 m², 2/14 mərtəbə",1200
2,45,2,5,"Elan №5736891 - Bakı, Memar Əcəmi m., 2 otaqlı, 45 m², 2/5 mərtəbə",500
2,60,4,14,"Elan №5736889 - Bakı, 28 May m., 2 otaqlı, 60 m², 4/14 mərtəbə",950
2,90,2,17,"Elan №5736882 - Bakı, 28 May m., 2 otaqlı, 90 m², 2/17 mərtəbə",1300
2,75,13,16,"Elan №5736881 - Bakı, Nizami m., 2 otaqlı, 75 m², 13/16 mərtəbə",750
2,50,7,18,"Elan №5736874 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 7/18 mərtəbə",800
2,65,18,24,"Elan №5733381 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 18/24 mərtəbə",850
2,50,2,5,"Elan №5709611 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 50 m², 2/5 mərtəbə",700
3,160,6,10,"Elan №5623822 - Bakı, Nərimanov r., 3 otaqlı, 160 m², 6/10 mərtəbə",1100
3,110,4,20,"Elan №5571575 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 110 m², 4/20 mərtəbə",1200
1,45,10,11,"Elan №5728230 - Bakı, Suraxanı r., 1 otaqlı, 45 m², 10/11 mərtəbə",450
2,75,12,16,"Elan №5736853 - Bakı, Gənclik m., 2 otaqlı, 75 m², 12/16 mərtəbə",999
3,110,20,27,"Elan №5516002 - Bakı, 8 Noyabr m., 3 otaqlı, 110 m², 20/27 mərtəbə",1900
2,101,24,24,"Elan №5736848 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 101 m², 24/24 mərtəbə",1150
4,140,8,16,"Elan №5736841 - Bakı, Şah İsmayıl Xətai m., 4 otaqlı, 140 m², 8/16 mərtəbə",1900
2,100,12,16,"Elan №5736838 - Bakı, Nizami m., 2 otaqlı, 100 m², 12/16 mərtəbə",750
4,180,7,12,"Elan №5644775 - Bakı, Nərimanov r., 4 otaqlı, 180 m², 7/12 mərtəbə",900
3,75,2,5,"Elan №5736835 - Bakı, Sahil m., 3 otaqlı, 75 m², 2/5 mərtəbə",1000
2,35,4,5,"Elan №5736836 - Bakı, Memar Əcəmi m., 2 otaqlı, 35 m², 4/5 mərtəbə",500
2,60,3,16,"Elan №5363286 - Xırdalan, Xırdalan, 2 otaqlı, 60 m², 3/16 mərtəbə",450
1,65,9,20,"Elan №5736830 - Bakı, Nərimanov r., 1 otaqlı, 65 m², 9/20 mərtəbə",700
1,25,2,3,"Elan №5607976 - Bakı, Gənclik m., 1 otaqlı, 25 m², 2/3 mərtəbə",750
3,120,7,10,"Elan №5736826 - Bakı, Nəsimi r., 3 otaqlı, 120 m², 7/10 mərtəbə",1400
1,50,5,7,"Elan №5736820 - Bakı, Nəsimi r., 1 otaqlı, 50 m², 5/7 mərtəbə",750
4,214,9,18,"Elan №5736819 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 214 m², 9/18 mərtəbə",4500
2,60,4,5,"Elan №5736817 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 60 m², 4/5 mərtəbə",700
2,65,2,14,"Elan №5720672 - Sumqayıt, Sumqayıt, 2 otaqlı, 65 m², 2/14 mərtəbə",400
2,55,9,16,"Elan №5736815 - Bakı, Xətai r., 2 otaqlı, 55 m², 9/16 mərtəbə",450
3,73,14,19,"Elan №5736813 - Bakı, 20 Yanvar m., 3 otaqlı, 73 m², 14/19 mərtəbə",1300
2,47,9,20,"Elan №5736810 - Bakı, İnşaatçılar m., 2 otaqlı, 47 m², 9/20 mərtəbə",650
2,45,4,5,"Elan №5736806 - Bakı, Gənclik m., 2 otaqlı, 45 m², 4/5 mərtəbə",500
3,110,4,17,"Elan №5736803 - Bakı, Nəsimi r., 3 otaqlı, 110 m², 4/17 mərtəbə",1500
2,55,8,13,"Elan №5736805 - Bakı, Nəsimi r., 2 otaqlı, 55 m², 8/13 mərtəbə",1100
2,75,12,13,"Elan №5736802 - Bakı, İçəri Şəhər m., 2 otaqlı, 75 m², 12/13 mərtəbə",1300
2,65,8,20,"Elan №5736787 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 8/20 mərtəbə",1600
4,200,7,20,"Elan №5736777 - Bakı, Nəsimi r., 4 otaqlı, 200 m², 7/20 mərtəbə",1500
1,40,1,1,"Elan №5736769 - Bakı, İçəri Şəhər m., 1 otaqlı, 40 m², 1/1 mərtəbə",700
1,61,2,6,"Elan №5733574 - Bakı, Əhmədli m., 1 otaqlı, 61 m², 2/6 mərtəbə",550
3,120,6,17,"Elan №5736755 - Bakı, Nizami m., 3 otaqlı, 120 m², 6/17 mərtəbə",1100
2,107,4,17,"Elan №5736756 - Bakı, Nəsimi r., 2 otaqlı, 107 m², 4/17 mərtəbə",1180
2,62,3,6,"Elan №4800843 - Bakı, İçəri Şəhər m., 2 otaqlı, 62 m², 3/6 mərtəbə",1500
2,60,6,16,"Elan №5736747 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 6/16 mərtəbə",1000
3,100,17,20,"Elan №5736730 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 100 m², 17/20 mərtəbə",750
2,70,3,5,"Elan №5736726 - Bakı, Gənclik m., 2 otaqlı, 70 m², 3/5 mərtəbə",800
2,70,5,10,"Elan №5736728 - Bakı, Nəsimi r., 2 otaqlı, 70 m², 5/10 mərtəbə",1200
2,52,7,13,"Elan №5736725 - Xırdalan, Xırdalan, 2 otaqlı, 52 m², 7/13 mərtəbə",450
4,214,9,20,"Elan №5736724 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 214 m², 9/20 mərtəbə",5000
1,40,2,5,"Elan №5736713 - Bakı, Elmlər Akademiyası m., 1 otaqlı, 40 m², 2/5 mərtəbə",550
2,55,7,18,"Elan №5736710 - Bakı, 20 Yanvar m., 2 otaqlı, 55 m², 7/18 mərtəbə",800
2,55,12,20,"Elan №5736711 - Bakı, 20 Yanvar m., 2 otaqlı, 55 m², 12/20 mərtəbə",800
3,140,4,6,"Elan №5736709 - Bakı, Ağ şəhər q., 3 otaqlı, 140 m², 4/6 mərtəbə",2400
2,60,4,16,"Elan №5489843 - Bakı, 20 Yanvar m., 2 otaqlı, 60 m², 4/16 mərtəbə",750
3,110,2,9,"Elan №5736703 - Bakı, Neftçilər m., 3 otaqlı, 110 m², 2/9 mərtəbə",500
2,120,17,20,"Elan №5720072 - Bakı, Neftçilər m., 2 otaqlı, 120 m², 17/20 mərtəbə",699
3,81,6,14,"Elan №5736701 - Bakı, Səbail r., 3 otaqlı, 81 m², 6/14 mərtəbə",800
2,85,8,10,"Elan №5736704 - Bakı, Sahil m., 2 otaqlı, 85 m², 8/10 mərtəbə",900
2,90,10,16,"Elan №5728586 - Bakı, 28 May m., 2 otaqlı, 90 m², 10/16 mərtəbə",1000
2,72,3,4,"Elan №5736699 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 72 m², 3/4 mərtəbə",800
2,81,10,17,"Elan №5736695 - Bakı, Gənclik m., 2 otaqlı, 81 m², 10/17 mərtəbə",800
2,75,3,9,"Elan №5736692 - Bakı, Gənclik m., 2 otaqlı, 75 m², 3/9 mərtəbə",750
3,90,3,9,"Elan №5736681 - Bakı, Yasamal r., 3 otaqlı, 90 m², 3/9 mərtəbə",900
1,30,7,20,"Elan №5736680 - Bakı, İnşaatçılar m., 1 otaqlı, 30 m², 7/20 mərtəbə",520
3,140,10,16,"Elan №5177720 - Bakı, Nərimanov r., 3 otaqlı, 140 m², 10/16 mərtəbə",1900
3,110,13,16,"Elan №5736675 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 110 m², 13/16 mərtəbə",1100
3,85,2,7,"Elan №5471457 - Bakı, Ağ şəhər q., 3 otaqlı, 85 m², 2/7 mərtəbə",2100
2,92,12,17,"Elan №5736665 - Bakı, Gənclik m., 2 otaqlı, 92 m², 12/17 mərtəbə",1200
3,160,2,18,"Elan №5736662 - Bakı, 8 Noyabr m., 3 otaqlı, 160 m², 2/18 mərtəbə",1000
4,220,11,20,"Elan №5736650 - Bakı, Nəsimi r., 4 otaqlı, 220 m², 11/20 mərtəbə",1200
2,90,5,19,"Elan №5722437 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 90 m², 5/19 mərtəbə",2000
3,120,5,17,"Elan №5736645 - Bakı, Əhmədli m., 3 otaqlı, 120 m², 5/17 mərtəbə",600
3,132,6,17,"Elan №5736644 - Bakı, Əhmədli m., 3 otaqlı, 132 m², 6/17 mərtəbə",750
2,55,4,5,"Elan №5736642 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 55 m², 4/5 mərtəbə",550
2,64,5,7,"Elan №5717116 - Bakı, Masazır q., 2 otaqlı, 64 m², 5/7 mərtəbə",380
4,215,9,20,"Elan №5736631 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 215 m², 9/20 mərtəbə",4800
1,55,2,2,"Elan №5736628 - Bakı, İçəri Şəhər m., 1 otaqlı, 55 m², 2/2 mərtəbə",530
2,90,9,15,"Elan №5515534 - Bakı, Gənclik m., 2 otaqlı, 90 m², 9/15 mərtəbə",1000
3,138,15,18,"Elan №5643949 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 138 m², 15/18 mərtəbə",850
3,85,17,20,"Elan №5736625 - Bakı, Nəsimi r., 3 otaqlı, 85 m², 17/20 mərtəbə",900
4,220,9,18,"Elan №5736622 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 220 m², 9/18 mərtəbə",5000
2,115,6,20,"Elan №5736621 - Bakı, Əhmədli m., 2 otaqlı, 115 m², 6/20 mərtəbə",680
2,115,7,7,"Elan №5736618 - Bakı, Ağ şəhər q., 2 otaqlı, 115 m², 7/7 mərtəbə",2000
2,68,3,5,"Elan №5736465 - Bakı, Gənclik m., 2 otaqlı, 68 m², 3/5 mərtəbə",800
2,50,15,17,"Elan №5736605 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 15/17 mərtəbə",800
3,110,13,18,"Elan №5736602 - Bakı, 8 Noyabr m., 3 otaqlı, 110 m², 13/18 mərtəbə",1200
2,90,3,17,"Elan №5725025 - Bakı, 28 May m., 2 otaqlı, 90 m², 3/17 mərtəbə",1300
2,70,9,18,"Elan №5736592 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 70 m², 9/18 mərtəbə",1200
2,55,5,16,"Elan №5736590 - Bakı, Nərimanov r., 2 otaqlı, 55 m², 5/16 mərtəbə",1150
3,120,5,6,"Elan №5736584 - Bakı, İçəri Şəhər m., 3 otaqlı, 120 m², 5/6 mərtəbə",2000
1,60,9,16,"Elan №5736573 - Bakı, Həzi Aslanov q., 1 otaqlı, 60 m², 9/16 mərtəbə",499
4,220,9,19,"Elan №5736571 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 220 m², 9/19 mərtəbə",5000
3,120,4,6,"Elan №5503243 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 4/6 mərtəbə",3400
3,135,14,18,"Elan №5736567 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 135 m², 14/18 mərtəbə",800
2,85,7,18,"Elan №5655964 - Bakı, Yasamal r., 2 otaqlı, 85 m², 7/18 mərtəbə",850
2,85,7,20,"Elan №5659189 - Bakı, Bayıl q., 2 otaqlı, 85 m², 7/20 mərtəbə",1300
2,50,2,19,"Elan №5736565 - Bakı, Əhmədli m., 2 otaqlı, 50 m², 2/19 mərtəbə",600
4,225,9,20,"Elan №5736561 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 225 m², 9/20 mərtəbə",5000
3,120,4,5,"Elan №5674287 - Bakı, Bayıl q., 3 otaqlı, 120 m², 4/5 mərtəbə",1100
2,70,9,16,"Elan №5736555 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 70 m², 9/16 mərtəbə",950
6,215,4,4,"Elan №5736551 - Bakı, Sahil m., 6 otaqlı, 215 m², 4/4 mərtəbə",1300
2,80,4,5,"Elan №5736541 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 80 m², 4/5 mərtəbə",800
2,50,3,5,"Elan №5736529 - Bakı, Binəqədi r., 2 otaqlı, 50 m², 3/5 mərtəbə",470
2,70,18,20,"Elan №5736530 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 70 m², 18/20 mərtəbə",1000
1,30,1,3,"Elan №5736528 - Bakı, İçəri Şəhər m., 1 otaqlı, 30 m², 1/3 mərtəbə",400
2,44,3,5,"Elan №5736513 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 44 m², 3/5 mərtəbə",490
3,80,6,12,"Elan №5736506 - Xırdalan, Xırdalan, 3 otaqlı, 80 m², 6/12 mərtəbə",450
3,145,16,18,"Elan №5736503 - Bakı, 20 Yanvar m., 3 otaqlı, 145 m², 16/18 mərtəbə",950
1,30,4,20,"Elan №5736491 - Bakı, 20 Yanvar m., 1 otaqlı, 30 m², 4/20 mərtəbə",550
2,75,8,14,"Elan №5736489 - Bakı, Saray q., 2 otaqlı, 75 m², 8/14 mərtəbə",400
2,45,3,5,"Elan №5736485 - Bakı, Dərnəgül m., 2 otaqlı, 45 m², 3/5 mərtəbə",489
3,94,7,16,"Elan №5736481 - Bakı, İnşaatçılar m., 3 otaqlı, 94 m², 7/16 mərtəbə",800
2,85,3,5,"Elan №5735904 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 85 m², 3/5 mərtəbə",750
3,120,18,20,"Elan №5736469 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 120 m², 18/20 mərtəbə",1000
3,80,8,16,"Elan №5736468 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 80 m², 8/16 mərtəbə",650
2,105,16,16,"Elan №5736462 - Bakı, İnşaatçılar m., 2 otaqlı, 105 m², 16/16 mərtəbə",600
3,110,14,15,"Elan №5736456 - Bakı, Həzi Aslanov m., 3 otaqlı, 110 m², 14/15 mərtəbə",800
2,60,8,18,"Elan №5736454 - Bakı, Əhmədli m., 2 otaqlı, 60 m², 8/18 mərtəbə",600
2,98,7,18,"Elan №5736451 - Bakı, 20 Yanvar m., 2 otaqlı, 98 m², 7/18 mərtəbə",900
3,110,5,17,"Elan №5645890 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 110 m², 5/17 mərtəbə",1200
3,115,12,17,"Elan №5736441 - Bakı, Nəsimi r., 3 otaqlı, 115 m², 12/17 mərtəbə",1499
3,85,4,5,"Elan №5736440 - Bakı, Nizami m., 3 otaqlı, 85 m², 4/5 mərtəbə",899
3,63,6,16,"Elan №5614008 - Bakı, Bayıl q., 3 otaqlı, 63 m², 6/16 mərtəbə",1300
2,65,1,5,"Elan №5730792 - Bakı, Memar Əcəmi m., 2 otaqlı, 65 m², 1/5 mərtəbə",550
2,86,14,16,"Elan №5585682 - Bakı, Nərimanov r., 2 otaqlı, 86 m², 14/16 mərtəbə",1000
2,60,4,5,"Elan №5736429 - Bakı, Koroğlu m., 2 otaqlı, 60 m², 4/5 mərtəbə",650
3,110,4,16,"Elan №5736427 - Xırdalan, Xırdalan, 3 otaqlı, 110 m², 4/16 mərtəbə",649
3,111,18,20,"Elan №5736422 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 111 m², 18/20 mərtəbə",999
2,95,10,20,"Elan №5736416 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 95 m², 10/20 mərtəbə",1500
2,62,5,7,"Elan №5335107 - Bakı, Ağ şəhər q., 2 otaqlı, 62 m², 5/7 mərtəbə",2000
2,100,4,7,"Elan №5465841 - Bakı, Ağ şəhər q., 2 otaqlı, 100 m², 4/7 mərtəbə",2000
2,48,1,5,"Elan №5736411 - Bakı, 20 Yanvar m., 2 otaqlı, 48 m², 1/5 mərtəbə",650
3,86,4,16,"Elan №5736410 - Bakı, Həzi Aslanov m., 3 otaqlı, 86 m², 4/16 mərtəbə",600
4,145,10,18,"Elan №5736395 - Bakı, Nərimanov r., 4 otaqlı, 145 m², 10/18 mərtəbə",1200
2,90,9,20,"Elan №5736397 - Bakı, 8 Noyabr m., 2 otaqlı, 90 m², 9/20 mərtəbə",900
3,85,8,9,"Elan №5736393 - Bakı, Köhnə Günəşli q., 3 otaqlı, 85 m², 8/9 mərtəbə",500
2,60,5,5,"Elan №5736389 - Bakı, Memar Əcəmi m., 2 otaqlı, 60 m², 5/5 mərtəbə",450
2,70,4,16,"Elan №5736388 - Bakı, Gənclik m., 2 otaqlı, 70 m², 4/16 mərtəbə",1000
3,90,14,20,"Elan №5736385 - Bakı, İnşaatçılar m., 3 otaqlı, 90 m², 14/20 mərtəbə",950
2,80,2,3,"Elan №5736383 - Bakı, Binəqədi r., 2 otaqlı, 80 m², 2/3 mərtəbə",600
3,65,15,17,"Elan №5736381 - Bakı, Xalqlar Dostluğu m., 3 otaqlı, 65 m², 15/17 mərtəbə",600
2,70,12,16,"Elan №5736379 - Bakı, Gənclik m., 2 otaqlı, 70 m², 12/16 mərtəbə",900
2,100,11,15,"Elan №5736377 - Bakı, Nəsimi r., 2 otaqlı, 100 m², 11/15 mərtəbə",800
2,56,4,5,"Elan №5575964 - Bakı, Bayıl q., 2 otaqlı, 56 m², 4/5 mərtəbə",800
2,85,13,16,"Elan №5735438 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 85 m², 13/16 mərtəbə",1200
3,147,12,22,"Elan №5736372 - Bakı, 20 Yanvar m., 3 otaqlı, 147 m², 12/22 mərtəbə",850
2,76,5,16,"Elan №5736365 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 76 m², 5/16 mərtəbə",850
2,96,9,15,"Elan №5736364 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 96 m², 9/15 mərtəbə",1040
2,60,5,5,"Elan №5733624 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 5/5 mərtəbə",600
3,90,14,17,"Elan №5736360 - Bakı, Əhmədli m., 3 otaqlı, 90 m², 14/17 mərtəbə",750
2,50,5,6,"Elan №5545341 - Bakı, Ağ şəhər q., 2 otaqlı, 50 m², 5/6 mərtəbə",1400
2,85,12,16,"Elan №5736349 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 85 m², 12/16 mərtəbə",1200
3,75,5,5,"Elan №5736342 - Bakı, Dərnəgül m., 3 otaqlı, 75 m², 5/5 mərtəbə",700
3,150,8,17,"Elan №5736338 - Bakı, Nizami m., 3 otaqlı, 150 m², 8/17 mərtəbə",1195
3,138,12,15,"Elan №5377543 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 138 m², 12/15 mərtəbə",950
3,157,23,24,"Elan №5695382 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 157 m², 23/24 mərtəbə",1300
2,119,9,18,"Elan №5736326 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 119 m², 9/18 mərtəbə",1480
2,75,12,21,"Elan №5423340 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 75 m², 12/21 mərtəbə",1300
2,55,3,9,"Elan №5736321 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 55 m², 3/9 mərtəbə",550
2,60,4,4,"Elan №5736314 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 60 m², 4/4 mərtəbə",750
2,100,16,27,"Elan №5736309 - Bakı, 8 Noyabr m., 2 otaqlı, 100 m², 16/27 mərtəbə",1400
2,110,9,18,"Elan №5640670 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 110 m², 9/18 mərtəbə",1100
2,60,6,20,"Elan №5736304 - Bakı, 20 Yanvar m., 2 otaqlı, 60 m², 6/20 mərtəbə",650
2,50,3,7,"Elan №5736303 - Bakı, Ağ şəhər q., 2 otaqlı, 50 m², 3/7 mərtəbə",1600
2,84,8,16,"Elan №5736292 - Bakı, Həzi Aslanov m., 2 otaqlı, 84 m², 8/16 mərtəbə",700
2,55,15,17,"Elan №5733489 - Bakı, Nəsimi r., 2 otaqlı, 55 m², 15/17 mərtəbə",650
3,120,4,6,"Elan №5696077 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 4/6 mərtəbə",3500
3,70,4,9,"Elan №5736270 - Bakı, Əhmədli m., 3 otaqlı, 70 m², 4/9 mərtəbə",750
2,72,3,4,"Elan №5652204 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 72 m², 3/4 mərtəbə",750
3,110,13,18,"Elan №5736260 - Bakı, 8 Noyabr m., 3 otaqlı, 110 m², 13/18 mərtəbə",1100
3,90,15,17,"Elan №5736261 - Bakı, 20 Yanvar m., 3 otaqlı, 90 m², 15/17 mərtəbə",1200
2,75,17,17,"Elan №5721648 - Bakı, Nərimanov r., 2 otaqlı, 75 m², 17/17 mərtəbə",1100
2,105,5,14,"Elan №5694332 - Bakı, İçəri Şəhər m., 2 otaqlı, 105 m², 5/14 mərtəbə",3200
2,110,6,20,"Elan №5736245 - Bakı, Əhmədli m., 2 otaqlı, 110 m², 6/20 mərtəbə",680
4,170,8,16,"Elan №5736244 - Bakı, Nəsimi r., 4 otaqlı, 170 m², 8/16 mərtəbə",999
2,60,6,17,"Elan №5708084 - Bakı, Gənclik m., 2 otaqlı, 60 m², 6/17 mərtəbə",1000
2,70,3,4,"Elan №5736238 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 70 m², 3/4 mərtəbə",800
3,111,18,20,"Elan №5736237 - Bakı, Nərimanov r., 3 otaqlı, 111 m², 18/20 mərtəbə",1000
2,70,3,5,"Elan №5736236 - Bakı, Gənclik m., 2 otaqlı, 70 m², 3/5 mərtəbə",800
3,105,4,8,"Elan №5572955 - Bakı, Xətai r., 3 otaqlı, 105 m², 4/8 mərtəbə",3000
2,75,6,18,"Elan №5736227 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 75 m², 6/18 mərtəbə",850
3,185,9,19,"Elan №5736229 - Bakı, 28 May m., 3 otaqlı, 185 m², 9/19 mərtəbə",1300
2,50,7,18,"Elan №5736225 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 7/18 mərtəbə",800
3,140,10,17,"Elan №5736226 - Bakı, 8 Noyabr m., 3 otaqlı, 140 m², 10/17 mərtəbə",1200
3,70,2,9,"Elan №5736219 - Bakı, Neftçilər m., 3 otaqlı, 70 m², 2/9 mərtəbə",800
2,60,4,7,"Elan №5736217 - Bakı, Ağ şəhər q., 2 otaqlı, 60 m², 4/7 mərtəbə",1400
3,80,14,17,"Elan №5718744 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 80 m², 14/17 mərtəbə",750
2,60,6,9,"Elan №5736214 - Bakı, Yasamal r., 2 otaqlı, 60 m², 6/9 mərtəbə",499
3,65,5,9,"Elan №5736207 - Bakı, Əhmədli m., 3 otaqlı, 65 m², 5/9 mərtəbə",550
3,170,7,8,"Elan №5736200 - Bakı, Nizami m., 3 otaqlı, 170 m², 7/8 mərtəbə",1310
2,70,3,5,"Elan №5736198 - Bakı, Gənclik m., 2 otaqlı, 70 m², 3/5 mərtəbə",800
4,130,4,4,"Elan №5736190 - Bakı, Sahil m., 4 otaqlı, 130 m², 4/4 mərtəbə",150
3,105,16,20,"Elan №5736181 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 105 m², 16/20 mərtəbə",700
2,77,7,17,"Elan №5697916 - Bakı, Nizami m., 2 otaqlı, 77 m², 7/17 mərtəbə",1350
2,77,7,17,"Elan №5408075 - Bakı, 28 May m., 2 otaqlı, 77 m², 7/17 mərtəbə",1100
2,110,6,20,"Elan №5736178 - Bakı, Əhmədli m., 2 otaqlı, 110 m², 6/20 mərtəbə",680
2,80,3,4,"Elan №5736176 - Bakı, Xətai r., 2 otaqlı, 80 m², 3/4 mərtəbə",800
4,184,7,12,"Elan №5736175 - Bakı, Nərimanov r., 4 otaqlı, 184 m², 7/12 mərtəbə",1000
2,60,15,18,"Elan №5736169 - Bakı, 28 May m., 2 otaqlı, 60 m², 15/18 mərtəbə",1000
2,57,1,4,"Elan №5696044 - Bakı, Səbail r., 2 otaqlı, 57 m², 1/4 mərtəbə",600
2,45,4,6,"Elan №5736166 - Bakı, İnşaatçılar m., 2 otaqlı, 45 m², 4/6 mərtəbə",600
2,65,18,23,"Elan №5721770 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 18/23 mərtəbə",800
3,120,3,17,"Elan №5660981 - Bakı, Gənclik m., 3 otaqlı, 120 m², 3/17 mərtəbə",1100
2,70,2,2,"Elan №5655072 - Bakı, İçəri Şəhər m., 2 otaqlı, 70 m², 2/2 mərtəbə",1000
2,75,17,17,"Elan №5722616 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 75 m², 17/17 mərtəbə",1100
2,90,6,33,"Elan №5497355 - Bakı, 28 May m., 2 otaqlı, 90 m², 6/33 mərtəbə",3000
2,108,17,21,"Elan №5736141 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 108 m², 17/21 mərtəbə",1700
2,46,1,3,"Elan №5736139 - Bakı, Bayıl q., 2 otaqlı, 46 m², 1/3 mərtəbə",450
2,85,4,16,"Elan №5736133 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 85 m², 4/16 mərtəbə",580
2,60,13,16,"Elan №5736128 - Xırdalan, Xırdalan, 2 otaqlı, 60 m², 13/16 mərtəbə",450
2,100,13,16,"Elan №5736130 - Bakı, Nizami m., 2 otaqlı, 100 m², 13/16 mərtəbə",800
1,50,8,16,"Elan №5736127 - Bakı, Avtovağzal m., 1 otaqlı, 50 m², 8/16 mərtəbə",420
3,140,5,18,"Elan №5736115 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 140 m², 5/18 mərtəbə",1200
3,162,18,22,"Elan №5300607 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 162 m², 18/22 mərtəbə",1800
2,80,6,16,"Elan №5736112 - Bakı, 8 Noyabr m., 2 otaqlı, 80 m², 6/16 mərtəbə",1000
3,150,3,5,"Elan №5736107 - Bakı, Nizami m., 3 otaqlı, 150 m², 3/5 mərtəbə",850
3,145,3,18,"Elan №5736105 - Bakı, Nərimanov r., 3 otaqlı, 145 m², 3/18 mərtəbə",1300
2,70,6,20,"Elan №5736100 - Bakı, Ağ şəhər q., 2 otaqlı, 70 m², 6/20 mərtəbə",1400
2,60,4,4,"Elan №5736103 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 60 m², 4/4 mərtəbə",750
2,50,2,5,"Elan №5736101 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 2/5 mərtəbə",599
2,100,5,17,"Elan №5736094 - Bakı, Neftçilər m., 2 otaqlı, 100 m², 5/17 mərtəbə",699
2,50,7,15,"Elan №5736096 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 7/15 mərtəbə",800
2,60,3,9,"Elan №5728921 - Bakı, Gənclik m., 2 otaqlı, 60 m², 3/9 mərtəbə",700
2,70,3,5,"Elan №5736091 - Bakı, Gənclik m., 2 otaqlı, 70 m², 3/5 mərtəbə",799
